Date,Customer_ID,Product_Name,Category,Price,Sales_Volume,Revenue,Season,Location,Payment_Method,Age,Purchasing_Frequency,Product_Reviews,Restock_Status,Stock_Level
6/7/24,CUST9920,Outerwear,Outerwear,130,2,260,Fall,Italy,Apple Pay,40,1,174,Yes,180
10/31/24,CUST3380,Denim,Denim,90,1,90,Winter,Mexico,PayPal,25,4,145,No,150
10/8/24,CUST3429,Outerwear,Outerwear,205,2,410,Fall,Canada,PayPal,25,2,166,No,180
7/13/23,CUST2175,Denim,Denim,125,3,375,Winter,France,Debit Card,36,4,134,No,150
1/28/24,CUST2691,Footwear,Footwear,155,1,155,Winter,Japan,PayPal,31,1,26,Yes,200
9/19/24,CUST6845,T-shirt,T-shirt,75,1,75,Summer,USA,Debit Card,19,5,122,Yes,350
9/26/24,CUST8126,T-shirt,T-shirt,70,3,210,Spring,UK,Apple Pay,40,2,61,Yes,350
3/30/24,CUST8090,Denim,Denim,85,2,170,Winter,Japan,Debit Card,31,2,96,No,150
11/15/23,CUST1388,Outerwear,Outerwear,205,2,410,Fall,Mexico,Credit Card,18,3,110,No,180
6/13/23,CUST6330,Footwear,Footwear,180,3,540,Fall,Brazil,PayPal,34,1,170,Yes,200
9/28/24,CUST7801,Denim,Denim,105,3,315,Winter,USA,Apple Pay,29,4,113,Yes,150
8/18/24,CUST8316,Sweatpants,Sweatpants,75,2,150,Winter,Australia,Debit Card,20,2,62,Yes,450
2/11/23,CUST1352,Footwear,Footwear,105,3,315,Winter,France,PayPal,38,5,25,Yes,200
6/9/23,CUST8567,Sweatpants,Sweatpants,60,1,60,Winter,Japan,PayPal,31,3,34,Yes,450
9/13/24,CUST6138,Denim,Denim,65,1,65,Fall,Italy,PayPal,34,2,77,Yes,150
1/24/23,CUST8812,T-shirt,T-shirt,60,1,60,Winter,Italy,Apple Pay,43,5,147,Yes,350
4/1/23,CUST3541,Sweatpants,Sweatpants,55,3,165,Summer,Canada,PayPal,34,5,129,No,450
12/11/24,CUST1312,Hoodie,Hoodie,135,3,405,Fall,Canada,Apple Pay,28,4,148,Yes,250
11/1/24,CUST7606,Sweatpants,Sweatpants,60,3,180,Fall,Japan,Credit Card,45,3,54,Yes,450
2/12/24,CUST3521,Sweatpants,Sweatpants,90,2,180,Summer,India,Debit Card,43,2,71,Yes,450
5/20/24,CUST3333,Sweatpants,Sweatpants,90,2,180,Summer,USA,PayPal,26,3,44,Yes,450
8/13/24,CUST1810,Footwear,Footwear,120,2,240,Fall,France,PayPal,28,4,151,Yes,200
9/4/24,CUST8623,Sweatpants,Sweatpants,85,2,170,Winter,UK,Apple Pay,41,2,136,Yes,450
8/19/24,CUST7092,Sweatpants,Sweatpants,50,3,150,Winter,Brazil,Debit Card,33,5,186,Yes,450
3/13/24,CUST7767,Footwear,Footwear,140,1,140,Summer,Spain,PayPal,43,4,169,Yes,200
5/2/23,CUST6455,Hoodie,Hoodie,80,3,240,Winter,Netherlands,PayPal,19,2,100,Yes,250
6/17/24,CUST7492,Denim,Denim,115,3,345,Spring,Germany,Debit Card,34,1,37,Yes,150
9/11/23,CUST8311,Sweatpants,Sweatpants,100,3,300,Spring,Brazil,Debit Card,43,4,80,Yes,450
8/15/24,CUST4884,Sweatpants,Sweatpants,55,3,165,Winter,France,Debit Card,43,4,187,Yes,450
6/24/23,CUST9748,Outerwear,Outerwear,225,3,675,Fall,Germany,Apple Pay,23,5,37,No,180
3/19/24,CUST5098,Hoodie,Hoodie,95,1,95,Winter,Mexico,Debit Card,23,5,77,No,250
4/18/23,CUST1432,Outerwear,Outerwear,180,2,360,Summer,USA,Apple Pay,19,1,181,No,180
4/24/23,CUST2880,Outerwear,Outerwear,190,3,570,Spring,Brazil,Debit Card,40,3,117,No,180
1/1/23,CUST2677,Footwear,Footwear,115,3,345,Summer,Italy,Debit Card,38,4,104,Yes,200
6/5/24,CUST1439,Hoodie,Hoodie,135,2,270,Summer,Spain,Apple Pay,27,3,42,No,250
5/23/23,CUST3504,Outerwear,Outerwear,125,3,375,Summer,Germany,Credit Card,29,2,42,Yes,180
2/9/23,CUST8418,T-shirt,T-shirt,50,2,100,Fall,India,Apple Pay,44,5,186,Yes,350
8/5/23,CUST1944,Denim,Denim,140,2,280,Summer,India,Credit Card,25,1,33,No,150
4/6/24,CUST7653,Hoodie,Hoodie,100,2,200,Winter,Brazil,Apple Pay,20,2,52,Yes,250
11/17/24,CUST7732,Denim,Denim,65,1,65,Spring,Japan,PayPal,33,2,150,No,150
5/21/23,CUST2793,T-shirt,T-shirt,40,2,80,Winter,India,PayPal,38,3,167,Yes,350
11/2/23,CUST6268,Denim,Denim,90,1,90,Summer,China,Debit Card,32,3,98,No,150
2/5/24,CUST2273,Footwear,Footwear,125,2,250,Summer,India,PayPal,19,2,131,Yes,200
7/31/23,CUST2924,Footwear,Footwear,155,3,465,Fall,Germany,Credit Card,21,1,84,No,200
10/16/23,CUST9701,Sweatpants,Sweatpants,80,3,240,Fall,USA,Apple Pay,37,2,137,Yes,450
1/2/23,CUST7386,Sweatpants,Sweatpants,60,3,180,Winter,Japan,PayPal,28,4,179,Yes,450
6/1/24,CUST8529,Denim,Denim,75,1,75,Summer,Italy,Debit Card,21,2,164,Yes,150
6/17/24,CUST8742,Sweatpants,Sweatpants,100,2,200,Fall,China,Debit Card,27,4,104,No,450
6/2/24,CUST5641,T-shirt,T-shirt,70,2,140,Summer,Mexico,Credit Card,39,4,101,No,350
11/1/24,CUST3516,Sweatpants,Sweatpants,65,3,195,Summer,Spain,Credit Card,32,2,23,Yes,450
10/21/24,CUST2882,Outerwear,Outerwear,115,3,345,Winter,China,Debit Card,29,1,73,No,180
8/4/24,CUST4402,Hoodie,Hoodie,60,2,120,Winter,Spain,Apple Pay,25,4,190,No,250
7/21/24,CUST8755,Outerwear,Outerwear,240,2,480,Fall,India,Apple Pay,25,1,22,No,180
4/22/23,CUST8789,Outerwear,Outerwear,240,1,240,Winter,China,Apple Pay,43,1,195,Yes,180
7/31/24,CUST3060,Footwear,Footwear,95,2,190,Summer,Brazil,Credit Card,26,4,127,Yes,200
1/22/24,CUST6565,Outerwear,Outerwear,125,3,375,Summer,Mexico,Debit Card,24,3,145,Yes,180
6/16/23,CUST8322,Sweatpants,Sweatpants,80,1,80,Spring,Brazil,PayPal,33,3,154,No,450
1/22/23,CUST9329,Hoodie,Hoodie,110,1,110,Summer,USA,Credit Card,36,1,45,No,250
5/14/23,CUST2373,Footwear,Footwear,165,3,495,Fall,China,Debit Card,38,4,68,No,200
6/22/23,CUST4276,Hoodie,Hoodie,55,3,165,Fall,Germany,Debit Card,38,2,91,No,250
9/4/23,CUST6725,Denim,Denim,100,3,300,Summer,India,Debit Card,40,1,47,No,150
11/18/23,CUST1844,Outerwear,Outerwear,205,3,615,Spring,Canada,PayPal,18,5,20,No,180
5/7/23,CUST7045,Denim,Denim,125,2,250,Summer,Mexico,Debit Card,19,3,120,Yes,150
5/11/23,CUST8764,Denim,Denim,90,2,180,Summer,France,PayPal,40,5,31,Yes,150
5/14/24,CUST1352,Footwear,Footwear,105,3,315,Spring,Netherlands,Credit Card,22,2,38,Yes,200
6/26/23,CUST7447,T-shirt,T-shirt,35,3,105,Winter,Canada,PayPal,31,4,166,Yes,350
6/7/24,CUST6372,Footwear,Footwear,100,3,300,Summer,USA,Apple Pay,29,5,128,Yes,200
2/25/24,CUST1335,Footwear,Footwear,140,3,420,Summer,USA,Credit Card,39,4,129,No,200
6/19/24,CUST8584,Denim,Denim,150,3,450,Winter,Mexico,Apple Pay,23,5,20,Yes,150
8/11/23,CUST5730,Footwear,Footwear,145,1,145,Summer,Germany,Credit Card,31,5,166,Yes,200
9/16/23,CUST2810,Hoodie,Hoodie,95,1,95,Summer,Australia,PayPal,25,3,111,Yes,250
6/26/24,CUST2500,Hoodie,Hoodie,135,3,405,Spring,India,Apple Pay,31,2,53,Yes,250
8/26/23,CUST8507,Hoodie,Hoodie,135,2,270,Summer,Italy,PayPal,24,4,100,Yes,250
6/15/23,CUST9092,Denim,Denim,120,2,240,Fall,India,Credit Card,30,2,124,Yes,150
9/17/24,CUST5176,Footwear,Footwear,200,2,400,Summer,China,PayPal,19,3,130,Yes,200
3/1/23,CUST3283,Sweatpants,Sweatpants,95,1,95,Winter,India,PayPal,36,1,94,Yes,450
2/21/24,CUST6826,T-shirt,T-shirt,35,1,35,Winter,USA,Credit Card,29,1,141,Yes,350
7/29/24,CUST7783,Sweatpants,Sweatpants,100,3,300,Fall,Australia,Credit Card,38,5,142,Yes,450
2/4/24,CUST7219,Footwear,Footwear,130,3,390,Winter,China,Credit Card,26,4,152,No,200
1/13/24,CUST4872,Denim,Denim,120,3,360,Summer,China,Debit Card,27,5,143,No,150
11/23/23,CUST2128,Hoodie,Hoodie,70,2,140,Fall,Australia,Apple Pay,20,2,181,Yes,250
9/27/23,CUST8502,T-shirt,T-shirt,70,3,210,Winter,Japan,Debit Card,38,5,70,No,350
5/15/23,CUST7489,T-shirt,T-shirt,30,2,60,Fall,Canada,Credit Card,20,4,90,Yes,350
12/5/24,CUST4350,T-shirt,T-shirt,75,3,225,Fall,China,Debit Card,45,5,196,Yes,350
8/17/24,CUST2433,T-shirt,T-shirt,40,3,120,Summer,USA,PayPal,31,5,172,Yes,350
5/14/23,CUST2655,Footwear,Footwear,90,2,180,Spring,Canada,Debit Card,28,4,95,No,200
1/27/24,CUST5372,Footwear,Footwear,100,2,200,Spring,Italy,Credit Card,38,5,42,Yes,200
3/23/23,CUST8307,Outerwear,Outerwear,240,2,480,Spring,France,Apple Pay,24,2,72,No,180
3/22/23,CUST2989,Outerwear,Outerwear,235,1,235,Spring,Australia,Debit Card,40,2,108,Yes,180
2/5/23,CUST1153,T-shirt,T-shirt,80,1,80,Winter,USA,Debit Card,42,2,180,No,350
7/19/24,CUST2964,Denim,Denim,150,3,450,Fall,Spain,PayPal,42,5,65,Yes,150
2/9/23,CUST9004,Hoodie,Hoodie,70,3,210,Spring,Italy,Credit Card,27,2,63,Yes,250
3/16/24,CUST6301,Footwear,Footwear,165,1,165,Fall,Spain,Apple Pay,40,2,151,Yes,200
9/13/24,CUST8446,Sweatpants,Sweatpants,70,2,140,Spring,Germany,Apple Pay,30,2,69,No,450
3/14/23,CUST1501,Outerwear,Outerwear,120,3,360,Summer,Netherlands,Credit Card,20,3,179,Yes,180
2/25/23,CUST2855,Denim,Denim,110,2,220,Fall,Brazil,Debit Card,28,3,69,Yes,150
1/16/24,CUST1976,Sweatpants,Sweatpants,90,3,270,Spring,Italy,Apple Pay,32,4,172,No,450
5/24/23,CUST9096,Outerwear,Outerwear,180,2,360,Spring,India,Debit Card,28,4,120,No,180
1/6/23,CUST8539,Outerwear,Outerwear,225,1,225,Spring,Spain,Apple Pay,35,1,153,No,180
11/3/23,CUST4400,Footwear,Footwear,105,1,105,Winter,Mexico,PayPal,27,3,56,Yes,200
2/5/23,CUST2840,Hoodie,Hoodie,65,3,195,Summer,Canada,Credit Card,34,4,87,Yes,250
3/21/24,CUST9826,Footwear,Footwear,90,3,270,Fall,Mexico,Apple Pay,30,2,157,Yes,200
2/15/23,CUST1348,Outerwear,Outerwear,245,3,735,Winter,Brazil,Credit Card,21,2,114,Yes,180
8/2/24,CUST4111,Outerwear,Outerwear,165,3,495,Fall,Spain,Credit Card,37,4,94,Yes,180
4/3/24,CUST3307,Footwear,Footwear,165,2,330,Spring,France,Credit Card,25,2,165,Yes,200
6/21/23,CUST3630,Denim,Denim,65,1,65,Spring,Brazil,Credit Card,40,3,165,No,150
12/26/24,CUST1211,T-shirt,T-shirt,30,2,60,Winter,Japan,Apple Pay,44,2,42,Yes,350
8/6/24,CUST2738,Footwear,Footwear,95,2,190,Fall,Japan,Debit Card,38,4,81,Yes,200
2/26/24,CUST6595,Denim,Denim,140,3,420,Fall,Italy,Credit Card,21,3,156,No,150
9/15/23,CUST9825,Footwear,Footwear,95,2,190,Summer,Netherlands,PayPal,23,1,45,Yes,200
7/10/24,CUST7637,Denim,Denim,120,1,120,Spring,Mexico,Debit Card,44,4,23,Yes,150
1/7/23,CUST3725,Sweatpants,Sweatpants,95,3,285,Spring,Netherlands,Debit Card,37,4,160,Yes,450
11/26/24,CUST4314,Footwear,Footwear,125,3,375,Spring,China,Apple Pay,43,1,102,Yes,200
11/13/23,CUST2150,Outerwear,Outerwear,165,3,495,Fall,Canada,Debit Card,31,4,59,No,180
4/12/24,CUST8542,Footwear,Footwear,105,2,210,Summer,Australia,Debit Card,43,5,25,No,200
10/17/24,CUST1524,T-shirt,T-shirt,80,1,80,Winter,Japan,PayPal,20,2,139,No,350
4/11/24,CUST6984,Footwear,Footwear,195,1,195,Winter,Canada,Apple Pay,33,3,60,Yes,200
7/27/24,CUST3622,T-shirt,T-shirt,45,2,90,Summer,Australia,PayPal,41,5,96,Yes,350
8/28/24,CUST1326,Denim,Denim,145,3,435,Summer,Italy,Debit Card,19,5,117,No,150
8/3/23,CUST6032,Hoodie,Hoodie,100,3,300,Winter,Brazil,Credit Card,37,5,155,No,250
3/4/23,CUST1719,Denim,Denim,135,2,270,Winter,Italy,Apple Pay,45,2,62,No,150
3/23/24,CUST5984,T-shirt,T-shirt,40,1,40,Fall,India,PayPal,25,1,34,Yes,350
12/9/24,CUST5368,T-shirt,T-shirt,65,1,65,Fall,Australia,Debit Card,29,1,44,No,350
8/7/24,CUST2388,T-shirt,T-shirt,65,1,65,Summer,Spain,Debit Card,38,1,188,Yes,350
6/18/24,CUST2985,Footwear,Footwear,125,3,375,Winter,Japan,Debit Card,30,2,83,Yes,200
2/15/23,CUST3790,Denim,Denim,90,3,270,Spring,Japan,Credit Card,19,2,61,No,150
1/1/23,CUST9494,Hoodie,Hoodie,65,1,65,Winter,Netherlands,Debit Card,32,3,185,Yes,250
7/11/24,CUST5144,Sweatpants,Sweatpants,65,2,130,Fall,Italy,PayPal,40,5,165,Yes,450
11/25/23,CUST3378,Hoodie,Hoodie,85,1,85,Fall,Spain,Apple Pay,18,5,114,Yes,250
3/20/23,CUST4192,Denim,Denim,65,2,130,Winter,Brazil,Credit Card,27,5,62,No,150
9/26/23,CUST1527,Outerwear,Outerwear,205,2,410,Summer,UK,Debit Card,23,3,80,No,180
2/21/23,CUST7802,Footwear,Footwear,165,3,495,Fall,Germany,Credit Card,27,2,67,Yes,200
2/15/24,CUST5530,T-shirt,T-shirt,75,1,75,Summer,Netherlands,PayPal,18,3,109,Yes,350
4/15/24,CUST1762,Sweatpants,Sweatpants,80,3,240,Fall,France,PayPal,37,4,73,Yes,450
2/28/24,CUST4533,Hoodie,Hoodie,70,2,140,Summer,Italy,PayPal,36,3,26,Yes,250
8/27/23,CUST1032,Hoodie,Hoodie,100,2,200,Fall,Netherlands,Apple Pay,38,3,135,Yes,250
8/15/23,CUST4308,Outerwear,Outerwear,185,1,185,Summer,Australia,Apple Pay,23,4,43,No,180
11/6/23,CUST1430,Footwear,Footwear,125,1,125,Summer,Netherlands,Apple Pay,31,3,95,Yes,200
7/16/24,CUST1124,Outerwear,Outerwear,115,2,230,Summer,China,Debit Card,37,3,60,No,180
3/25/23,CUST6934,T-shirt,T-shirt,65,3,195,Fall,Canada,Credit Card,24,4,183,Yes,350
1/17/24,CUST5731,Outerwear,Outerwear,200,3,600,Fall,Brazil,Apple Pay,37,3,117,Yes,180
2/12/23,CUST2224,Denim,Denim,105,3,315,Spring,Australia,Apple Pay,39,3,157,Yes,150
4/4/23,CUST7495,Denim,Denim,100,1,100,Spring,China,PayPal,26,4,177,No,150
8/22/23,CUST6755,Footwear,Footwear,140,2,280,Spring,Italy,Credit Card,20,2,168,Yes,200
5/5/23,CUST6929,T-shirt,T-shirt,65,3,195,Summer,Netherlands,PayPal,36,3,69,No,350
7/25/24,CUST6973,T-shirt,T-shirt,55,1,55,Spring,Italy,PayPal,37,2,35,No,350
12/18/23,CUST9175,Outerwear,Outerwear,250,2,500,Winter,Brazil,Apple Pay,23,1,84,Yes,180
12/10/23,CUST1810,Footwear,Footwear,150,1,150,Spring,France,Credit Card,20,2,181,Yes,200
4/8/24,CUST3095,Footwear,Footwear,200,3,600,Spring,India,Credit Card,18,2,91,Yes,200
12/25/24,CUST7525,Hoodie,Hoodie,110,1,110,Spring,Netherlands,Debit Card,20,4,131,Yes,250
3/25/23,CUST3768,Denim,Denim,95,2,190,Winter,Netherlands,PayPal,21,3,72,No,150
8/26/24,CUST2537,T-shirt,T-shirt,30,2,60,Spring,France,Credit Card,42,5,21,Yes,350
5/8/23,CUST8873,Denim,Denim,125,1,125,Fall,China,PayPal,19,4,32,Yes,150
7/3/24,CUST9994,T-shirt,T-shirt,30,3,90,Summer,Japan,PayPal,18,4,61,Yes,350
9/22/24,CUST9925,Footwear,Footwear,95,2,190,Spring,USA,PayPal,29,5,158,Yes,200
9/24/23,CUST7383,Outerwear,Outerwear,240,1,240,Fall,Germany,Debit Card,28,4,78,Yes,180
1/18/23,CUST5242,Sweatpants,Sweatpants,90,1,90,Winter,Mexico,Apple Pay,40,1,151,No,450
4/27/24,CUST2286,Denim,Denim,75,1,75,Winter,Mexico,PayPal,42,4,86,No,150
10/14/23,CUST8496,Denim,Denim,140,2,280,Fall,Italy,PayPal,19,1,115,Yes,150
1/4/24,CUST7546,Sweatpants,Sweatpants,100,2,200,Fall,Netherlands,Debit Card,21,4,181,Yes,450
3/2/23,CUST9211,Hoodie,Hoodie,105,1,105,Spring,Mexico,Debit Card,26,1,159,Yes,250
1/3/23,CUST5350,Hoodie,Hoodie,130,1,130,Spring,Netherlands,PayPal,25,1,46,Yes,250
8/21/23,CUST5383,Sweatpants,Sweatpants,75,3,225,Spring,China,Credit Card,41,5,174,Yes,450
5/19/23,CUST8447,T-shirt,T-shirt,80,2,160,Spring,Canada,Credit Card,40,3,109,Yes,350
11/28/23,CUST3025,Denim,Denim,140,3,420,Winter,Italy,PayPal,20,1,158,No,150
10/14/23,CUST3765,Outerwear,Outerwear,215,2,430,Spring,Spain,PayPal,19,3,188,No,180
3/13/24,CUST5624,Hoodie,Hoodie,150,1,150,Summer,France,Credit Card,44,2,181,Yes,250
6/25/23,CUST8884,Footwear,Footwear,130,3,390,Summer,India,Credit Card,38,4,36,Yes,200
1/8/24,CUST1491,Hoodie,Hoodie,60,2,120,Fall,Germany,Debit Card,21,4,123,Yes,250
11/9/24,CUST6159,Outerwear,Outerwear,125,1,125,Winter,USA,Apple Pay,23,5,50,Yes,180
9/15/24,CUST8242,Footwear,Footwear,155,1,155,Spring,Germany,Debit Card,42,2,102,Yes,200
4/30/24,CUST6110,T-shirt,T-shirt,40,3,120,Spring,Spain,Credit Card,32,3,140,Yes,350
3/13/24,CUST4548,Hoodie,Hoodie,80,3,240,Winter,India,PayPal,36,4,54,Yes,250
6/18/24,CUST3441,Outerwear,Outerwear,160,1,160,Spring,UK,Credit Card,38,5,42,Yes,180
7/9/24,CUST7762,T-shirt,T-shirt,75,1,75,Winter,Japan,Debit Card,43,5,64,Yes,350
7/19/24,CUST4942,Sweatpants,Sweatpants,80,2,160,Fall,Italy,PayPal,27,4,141,Yes,450
2/18/23,CUST4785,Sweatpants,Sweatpants,100,2,200,Spring,Spain,PayPal,19,4,187,Yes,450
10/13/23,CUST7313,Sweatpants,Sweatpants,70,3,210,Fall,India,Debit Card,21,4,175,Yes,450
12/27/24,CUST6149,Hoodie,Hoodie,110,2,220,Winter,Germany,PayPal,25,1,73,Yes,250
6/24/24,CUST7628,Footwear,Footwear,185,3,555,Spring,UK,Debit Card,43,4,99,Yes,200
4/22/24,CUST9353,Footwear,Footwear,105,3,315,Winter,Italy,PayPal,27,5,149,Yes,200
1/12/24,CUST9785,T-shirt,T-shirt,65,1,65,Spring,UK,Credit Card,32,4,93,Yes,350
9/19/23,CUST4703,Footwear,Footwear,195,3,585,Spring,Spain,PayPal,38,2,27,No,200
8/29/23,CUST5608,Hoodie,Hoodie,145,2,290,Summer,Canada,Apple Pay,18,5,125,No,250
12/10/24,CUST2211,Outerwear,Outerwear,105,2,210,Summer,Netherlands,Credit Card,31,1,78,Yes,180
12/23/23,CUST7025,Sweatpants,Sweatpants,45,3,135,Summer,Netherlands,PayPal,24,1,192,No,450
4/29/24,CUST7695,T-shirt,T-shirt,80,1,80,Summer,UK,Debit Card,38,5,156,Yes,350
8/7/23,CUST4914,Footwear,Footwear,130,1,130,Summer,India,Apple Pay,34,1,79,Yes,200
11/16/23,CUST7692,Sweatpants,Sweatpants,90,3,270,Spring,France,PayPal,33,3,178,Yes,450
2/9/24,CUST3597,Sweatpants,Sweatpants,50,3,150,Fall,Mexico,Credit Card,43,2,74,No,450
7/7/24,CUST1183,Footwear,Footwear,150,1,150,Spring,UK,Debit Card,27,3,184,Yes,200
6/25/24,CUST5858,Footwear,Footwear,105,3,315,Fall,Mexico,Apple Pay,43,2,51,Yes,200
8/18/23,CUST1019,Denim,Denim,95,3,285,Winter,Japan,Credit Card,40,4,170,No,150
7/29/24,CUST3915,Denim,Denim,100,3,300,Winter,China,Credit Card,38,5,174,No,150
6/10/24,CUST3120,T-shirt,T-shirt,75,1,75,Spring,Germany,Credit Card,29,1,58,Yes,350
11/4/24,CUST8612,Outerwear,Outerwear,240,3,720,Spring,USA,Credit Card,41,2,197,Yes,180
6/10/23,CUST3807,Footwear,Footwear,145,1,145,Spring,China,Credit Card,29,3,81,Yes,200
1/25/23,CUST1386,Footwear,Footwear,140,2,280,Summer,Brazil,PayPal,42,3,79,Yes,200
8/26/23,CUST1676,T-shirt,T-shirt,45,2,90,Summer,Italy,Credit Card,35,1,95,Yes,350
12/19/23,CUST5384,Outerwear,Outerwear,245,3,735,Fall,Spain,Debit Card,37,3,193,No,180
8/12/24,CUST6955,T-shirt,T-shirt,30,3,90,Spring,Japan,Debit Card,42,3,115,No,350
3/15/23,CUST4411,Denim,Denim,75,2,150,Winter,Mexico,Credit Card,27,3,144,Yes,150
2/23/23,CUST5394,Footwear,Footwear,100,1,100,Fall,India,Credit Card,33,4,181,Yes,200
6/24/23,CUST3918,Footwear,Footwear,175,2,350,Winter,Brazil,Credit Card,42,5,35,Yes,200
12/16/23,CUST2949,Outerwear,Outerwear,190,1,190,Fall,Italy,PayPal,32,3,75,No,180
3/18/24,CUST3515,T-shirt,T-shirt,45,3,135,Summer,India,Credit Card,31,2,90,Yes,350
12/10/24,CUST6103,Hoodie,Hoodie,105,2,210,Spring,India,Apple Pay,42,2,79,Yes,250
4/10/23,CUST5721,T-shirt,T-shirt,60,3,180,Spring,UK,Apple Pay,42,3,83,Yes,350
5/18/23,CUST5215,Sweatpants,Sweatpants,40,3,120,Spring,Mexico,PayPal,22,3,27,Yes,450
12/30/23,CUST7294,Outerwear,Outerwear,140,1,140,Winter,Germany,Credit Card,22,5,62,Yes,180
7/8/24,CUST1707,Denim,Denim,120,3,360,Winter,China,Credit Card,42,5,138,No,150
9/21/24,CUST7215,Hoodie,Hoodie,140,3,420,Winter,India,Apple Pay,24,4,135,Yes,250
7/25/24,CUST2923,Hoodie,Hoodie,150,1,150,Summer,Canada,Apple Pay,21,5,193,No,250
6/25/24,CUST2419,Denim,Denim,105,1,105,Winter,UK,Credit Card,33,1,124,No,150
5/9/23,CUST8709,Sweatpants,Sweatpants,65,3,195,Winter,Brazil,Credit Card,27,4,92,Yes,450
3/17/23,CUST2886,Sweatpants,Sweatpants,65,3,195,Spring,Australia,PayPal,37,4,34,Yes,450
1/27/23,CUST8621,Hoodie,Hoodie,140,3,420,Summer,Netherlands,Debit Card,45,5,177,Yes,250
7/17/24,CUST4353,Outerwear,Outerwear,185,1,185,Fall,France,Apple Pay,37,2,77,No,180
2/13/24,CUST9883,Hoodie,Hoodie,125,3,375,Fall,Mexico,Credit Card,26,1,121,Yes,250
4/28/23,CUST6075,Footwear,Footwear,165,1,165,Fall,France,Apple Pay,35,1,76,Yes,200
5/8/24,CUST9832,Outerwear,Outerwear,130,2,260,Summer,Italy,PayPal,32,1,164,No,180
3/14/23,CUST2636,T-shirt,T-shirt,35,3,105,Spring,Brazil,Debit Card,33,5,22,No,350
3/3/24,CUST4573,Denim,Denim,60,1,60,Summer,Mexico,Debit Card,23,5,94,Yes,150
1/31/24,CUST3447,T-shirt,T-shirt,50,2,100,Winter,Italy,Debit Card,41,1,116,No,350
10/25/23,CUST2550,Hoodie,Hoodie,125,3,375,Fall,India,PayPal,45,3,145,No,250
11/15/24,CUST5690,Denim,Denim,145,1,145,Spring,UK,Credit Card,20,4,155,Yes,150
2/7/23,CUST6057,Footwear,Footwear,170,3,510,Winter,Japan,Debit Card,45,1,130,No,200
7/2/23,CUST3620,T-shirt,T-shirt,55,1,55,Spring,Spain,PayPal,33,5,120,No,350
3/31/23,CUST1512,Sweatpants,Sweatpants,65,3,195,Spring,Brazil,Debit Card,18,4,31,Yes,450
8/6/23,CUST5459,Denim,Denim,75,2,150,Summer,Germany,PayPal,26,3,160,No,150
2/20/23,CUST6133,Outerwear,Outerwear,215,1,215,Summer,Australia,PayPal,18,4,70,No,180
1/28/24,CUST2615,Outerwear,Outerwear,235,3,705,Winter,India,Debit Card,18,4,183,No,180
2/14/24,CUST5941,Hoodie,Hoodie,65,3,195,Spring,Italy,Apple Pay,40,1,46,Yes,250
9/11/23,CUST3227,Sweatpants,Sweatpants,90,2,180,Spring,Netherlands,Credit Card,20,2,127,No,450
2/20/23,CUST6911,Footwear,Footwear,140,2,280,Fall,China,Apple Pay,38,4,165,Yes,200
11/1/24,CUST9330,T-shirt,T-shirt,35,1,35,Summer,Australia,PayPal,24,2,166,Yes,350
3/14/23,CUST3791,Footwear,Footwear,155,1,155,Summer,Australia,Debit Card,28,5,132,Yes,200
6/4/23,CUST3795,Hoodie,Hoodie,120,2,240,Fall,India,Credit Card,32,3,85,Yes,250
2/26/24,CUST8032,Outerwear,Outerwear,190,3,570,Summer,Germany,PayPal,22,4,181,No,180
8/6/23,CUST6078,T-shirt,T-shirt,65,1,65,Winter,India,Credit Card,26,2,26,Yes,350
11/3/24,CUST7332,Sweatpants,Sweatpants,50,2,100,Fall,India,PayPal,24,1,119,Yes,450
7/14/23,CUST6267,T-shirt,T-shirt,65,1,65,Fall,UK,PayPal,21,2,60,Yes,350
10/4/24,CUST5998,Denim,Denim,115,1,115,Winter,Canada,Credit Card,34,5,156,Yes,150
1/10/23,CUST5420,Footwear,Footwear,95,3,285,Winter,Germany,Apple Pay,45,2,112,No,200
11/8/24,CUST4701,T-shirt,T-shirt,40,1,40,Fall,Mexico,Credit Card,25,1,39,Yes,350
8/28/23,CUST3340,Denim,Denim,145,3,435,Winter,Netherlands,PayPal,35,1,30,Yes,150
6/7/23,CUST7025,Outerwear,Outerwear,195,1,195,Fall,Japan,Debit Card,42,4,67,No,180
6/25/23,CUST9705,Outerwear,Outerwear,225,3,675,Spring,China,Credit Card,18,4,65,No,180
7/21/23,CUST5698,Hoodie,Hoodie,120,1,120,Spring,Brazil,Apple Pay,42,2,105,Yes,250
7/1/23,CUST5160,Outerwear,Outerwear,150,1,150,Winter,USA,PayPal,21,4,152,No,180
9/1/24,CUST1720,Outerwear,Outerwear,220,2,440,Summer,Netherlands,Apple Pay,18,2,81,Yes,180
4/21/23,CUST2060,Sweatpants,Sweatpants,45,2,90,Winter,Brazil,PayPal,26,1,64,No,450
4/20/23,CUST7499,Footwear,Footwear,170,1,170,Spring,India,PayPal,27,3,154,Yes,200
7/10/24,CUST8707,Footwear,Footwear,150,1,150,Fall,UK,Debit Card,40,4,104,Yes,200
1/17/23,CUST6122,T-shirt,T-shirt,70,1,70,Spring,Spain,PayPal,31,1,104,No,350
4/25/24,CUST3182,Denim,Denim,145,1,145,Summer,Brazil,Debit Card,33,4,40,Yes,150
